Review-Text,Review-Date,Star-Rating,Web-Site
"Now looking at this SUV car. It is a new generation car with a very smoothly designed interior. First looking at the interior of this car. This car has Tachometer, an Electronic trip meter which helps us to count distance we run or the distance from this place to this place which we are tripping. This car has leather seats also a leather steering t...Read More","Nov 20, 2019",5,cardekho.com
It is an excellent vehicle in comfort range to each and every one. It has wonderful comfort during driving and performance level is also very good.,"Nov 20, 2019",5,cardekho.com
"The excellent car, I love this. It is a superior SUV and gives good mileage. It has a better engine which makes the car more comfortable.","Nov 20, 2019",5,cardekho.com
Very good and luxurious car. I love its power and mileage is awesome and comfortable for long rides.,"Nov 20, 2019",5,cardekho.com
"This car is selling like hotcakes because of the hype it has created. Looks and cabin quality are good but it does not have that wow factor. It doesn't have good ride quality when compared to other cars, it is not the better option. People are not buying other cars only because of the logo. Read More","Nov 20, 2019",2,cardekho.com
It is nice for driving and music. It also gives nice mileage on highways and it is such a nice car in 9 lacs.,"Nov 20, 2019",5,cardekho.com
Look's are excellent. It is a future generation car which has a lot of features and it is a budget car.,"Nov 20, 2019",5,cardekho.com
This car is amazing with smooth steering. The seats are very comfortable. This car is very smart and it has airbags and all the other facilities. All cars are good but this car looks beautiful and different in looks. Read More,"Nov 20, 2019",5,cardekho.com
I drove this powerful car and it is comfortable. It has great performance on the highway with great pickup.,"Nov 20, 2019",5,cardekho.com
It's an amazing SUV and amazing product from Kia Motors. The only downside is the availability if you get one you will not regret it. Locking forward to get one.,"Nov 20, 2019",5,cardekho.com
There is a very pleasant feeling when you just look at the all-new Kia Seltos and the feeling just doubles up when you get in the car and start driving it. The car has enough power to give you thrills on Indian roads and has good mileage in comparison to its competitors. Its interior is packed with loads and loads of features and has good quality m...Read More,"Nov 19, 2019",5,cardekho.com
"I love this car, actually I loved the features of the car. When we went to the showroom they nicely explained the features of the car. I did a bit of research about this car and I came to know that this car offers features as well as the comfort that I expected which my car would give. I especially love the looks of this car and this car looks spor...Read More","Nov 19, 2019",5,cardekho.com
"Great experience with Kia Seltos 1.5 Diesel HTK Plus. Value for money. Excellent pick-up with excellent pulling power, even in 3rd gear, will pick-up without acceleration. If anyone looking for SUV, just go for a long test drive then take decisions. I will only have the Kia Seltos. The features are also more. I drove the car non-stop for 450 KMS an...Read More","Nov 20, 2019",5,cardekho.com
"Nice car and had both driver and rear passenger comfort. If the budget is under 15 lakhs, then no doubt you can buy this beast.","Nov 19, 2019",5,cardekho.com
Amazing looks and space. The drive is smooth at the max speed with comfortable seats.,"Nov 19, 2019",4,cardekho.com
"First, its name catches everybody's attention and then the look is very much pretty and solid roar on road like a beast. The infotainment system is so good, have never seen this type of system in other cars which comes in it's rival and little costly then Kia Seltos. Amazing infotainment system with amazing interiors. The pick-up is so awesome and ...Read More","Nov 19, 2019",5,cardekho.com
"I am glad that I have this SUV. It is very good and comfortable, spacious also. It is extremely good and wonderful. When we are in the car and the engine is on but there is no sound in the cabin, it is smooth. I would prefer the manual variant because it gives the feel of speed. With the sunroof in the car, it makes it a premium car. Read More","Nov 19, 2019",5,cardekho.com
"Marvelous model available in good color with the airbags, power steering, comfortable seating, seats are so soft, chilled AC and ABS.","Nov 19, 2019",5,cardekho.com
"After the test drive of the manual petrol variant, I am not satisfied with the comfort and driving experience as it is very poor. The launch price is highly competitive with other best options like other brands. There is no comfort and space for the rear passengers. It's better to buy other cars. Read More","Nov 19, 2019",2,cardekho.com
The car looks super in the exterior and interior. The front LED grill and its headlight are super.,"Nov 20, 2019",5,cardekho.com
Getting into and out of the Seltos is easy and what is sure to impress is the sheer level of quality in the interior; material quality and fit-finish are up there with pricier European cars. The dashboard is neatly laid out and usefully places the infotainment system high up and in the driver?s line of sight. Top-spec Seltos? get slick 10.2-inch to...Read More,"Nov 17, 2019",5,cardekho.com
Nice car and having a 180 degree angle camera it has a nice ground clearance and having a great body and the best design it has been a new generation.it has a new and improved infotainment system its light is also great and DMR is so best it indicator is running such a nice car I suggest that this would be the best car. Read More,"Nov 17, 2019",4,cardekho.com
Classy exterior and interior and excellent ride and drive in turbo engine and night view through mood lighting is excellent.,"Nov 17, 2019",5,cardekho.com
"Well talking about this car it's phenomenally awesome. It is the car of the future. The car everyone would always want Kia Seltos is truly a great piece of technology with all the requirements needed to the fullest, also the staff of Kia is so helping that it by far the best experience having such a great car. Read More","Nov 18, 2019",5,cardekho.com
Kia Seltos is a great car and its engine is pretty powerful and I love its interior. I love the way how its back is designed and I love its taillights. Overall it is a great car and if you have an option then you definitely buy it. Love the way it looks. The only thing I see is that it is more or less a Hyundai Creta with a better design and Kia's ...Read More,"Nov 19, 2019",5,cardekho.com
Nice but look is typical and the look of the interior is very nice The price is very high compared to other cars.,"Nov 18, 2019",2,cardekho.com
"The car is exemplary, well worth the price as well. The quality of the interior and exterior is also stunning. The front looks like an Evoque. The only problem with looks is that the back is not so great. The turbo petrol variant is awesome. Read More","Nov 18, 2019",5,cardekho.com
"High-speed car with good pick-up, nice interior as well as exterior. I like this car very much. This car is so cool.","Nov 18, 2019",5,cardekho.com
Kia Seltos is the best in its class. Very good looking. Its comfort level is also good. Great driving experience. Nice SUV for family purposes.,"Nov 18, 2019",5,cardekho.com
"The best choice, in this segment. Though you get the best features in the top model and HTX, I am 100% satisfied with this car.","Nov 17, 2019",5,cardekho.com
"A car is next thing to a cozy home because you tend to live, breathe, grow, eat, sleep in the car you choose and remember its not we who choose a car but its the car who chooses us to stay with us or part from us so Kia Seltos, owning this means great pride and with great pride comes greater confidence which turns out to portray in your drive. Read More","Nov 17, 2019",4,cardekho.com
"Best mileage SUV in euro 6 category, reasonable price with high end features best interior comfortable automatic transmission.","Nov 17, 2019",5,cardekho.com
"Great experience with Kia Seltos It's a great experience to drive Kia Seltos. Nice drive, good road-gripping, very luxurious interior, and tremendous exterior. I never get that thrill when I drove other cars before. The one and the only statement about it is the luxurious car in economic price. And mileage also good. So I suggest everyone have this...Read More","Nov 17, 2019",5,cardekho.com
Seltos is one of the best cars I had seen till now no doubt it has a good sale for this car in India because it is worth. It has one of the most premium seating.,"Nov 17, 2019",5,cardekho.com
It is a beast in this segment. The features are so good and the power delivery is unbelievable. You feel like a luxury comfortable inside and there are no words for it.,"Nov 17, 2019",5,cardekho.com
"This car is very nice and good, you ever see this car, Kia Seltos is very good value of money.","Nov 17, 2019",5,cardekho.com
Seltos is the best car in this segment and a segment above! There is no competition between this and other cars it is competing with luxury segments with features like that. Read More,"Nov 17, 2019",5,cardekho.com
"The best car now in the market, I drive this car I feel comfortable when I am driving more space sports car.","Nov 17, 2019",5,cardekho.com
"Nice car, all advanced features, very comfortable, and easy to drive. Enjoy your time with your family and friends.","Nov 17, 2019",5,cardekho.com
The engine power is not much good as expected and dissatisfied with mileage as it is showing very high on paper but that is not the reality after when you buy.,"Nov 17, 2019",3,cardekho.com
Kia Seltos is the best car in the market at that price segment and even in the SUV segment. I own one Kia Seltos .its really face turning. Kia Seltos really a beautiful car and it is just an awesome car. Kia Seltos is best in black colour in DCT petrol. Every feature of the market is captured in this car KIA Seltos almost every feature. If u thinki...Read More,"Nov 16, 2019",5,cardekho.com
"It's a great experience to drive Kia Altos. Nice drive, good road-gripping, very luxurious interior, and tremendous exterior. I never get that thrill when I drove other cars before. The one and the only statement about it is the luxurious car in economic price. And mileage also good. So I suggest everyone have this car. Read More","Nov 16, 2019",5,cardekho.com
"The Seltos is an awesome car, the car hols great interiors and works fine. The features are also first in class.","Nov 16, 2019",5,cardekho.com
"The best car in its segment, this time It is the most advance feature-rich car, GT version is awesome its pickup and the initial response is very good. ","Nov 16, 2019",5,cardekho.com
Seltos is the best car and is a feature-loaded car and has a bs6 compiled engine. No One can compete with Seltos in this segment with this attractive price.,"Nov 16, 2019",5,cardekho.com
We have purchased the new KIA Seltos. We have purchased the HTX version. This car is amazing. The touchscreen is so big that its like a tablet. Its style is very cool too.  Read More,"Nov 15, 2019",5,cardekho.com
"Amazing car! Superb driveability, amazing handling, not so great mileage, When I first sat in the car it felt like a luxury car, way above its segment, and honestly, it delivers to my expectations. Read More","Nov 15, 2019",4,cardekho.com
"KIA Seltos is very nice and comfortable for everyone, mileage is extremely good and seat capacity is also comfortable.","Nov 15, 2019",5,cardekho.com
Seltos is an amazing car and is worth buying. Its amazing performance is giving the best competition to Creta and Ecosport.,"Nov 15, 2019",5,cardekho.com
"Kia Seltos is an awesome car and a perfect MUV loaded with features. Worth buying and perfect for the highway purpose. The commute family car, its power, and the audio system from BOSE are totally amazing. Read More","Nov 16, 2019",5,cardekho.com
"The journey of KIA motors - Seltos has been exceptional so far, it competes very nicely with Brezza at its segment. One of the great things of this car has been the roof, it is very pleasing to have a view of the outside when the see-through glasses is almost edged to edge. Build quality has also been pretty solid. It suits well for Indian roads - ...Read More","Nov 15, 2019",4,cardekho.com
"The Hector is too much good I can say nothing but in a few words, I can say that the car speed is very good and the pickup is like Audi or a racecar. I wish everyone to buy this car and the features are also good so please buy this car the features of this car are also like Bugatti but this car price is very low much efficient like Audi or BMW. Read More","Nov 15, 2019",5,cardekho.com
"My friend just bought one last week and its hell of a car. It looks smashing on the outside-inside, its elegant and somewhat sporty too but the list of features on this car just goes on. It has a sunroof, Bose audio even an air purifier, I mean tell me one another car under 30 even 40 lacs to offer that and on the top trim there is the light strip ...Read More","Nov 15, 2019",5,cardekho.com
Best SUV in the current market. Top class design and and high performance. Better than other cars.,"Nov 14, 2019",5,cardekho.com
"It is a real car in the whole automobile industry. I not only like it but prefer to love the design. It is more premium with new features which often seem to be in more expensive German cars. Whatever the car pros and cons are but I look more about its pros. At last but not least, I am having a great smile on my face after having it in my garage. Read More","Nov 15, 2019",5,cardekho.com
It is an excellent car for sitting and view. Also comfortable for long-height people and so many features are included in the car.,"Nov 15, 2019",5,cardekho.com
Smooth steering and awesome sheets in the front. I feel like this is the only love of my life. Powerful engine gives a extra speed. A tough and smart SUV.,"Nov 15, 2019",5,cardekho.com
"It is a very fabulous car. The features are very excellent and it has good safety features, convenience, comfort and luxury.","Nov 15, 2019",4,cardekho.com
Best in inside entertainment with the latest features and pocket-friendly price. Perfect SUV designed for people.,"Nov 15, 2019",5,cardekho.com
"It is a good compact SUV with good mileage, fantastic interiors, front seats are ventilated, Bose speakers and led headlight.","Nov 14, 2019",5,cardekho.com
The Car looks perfect from all the angles. Drives brilliantly. The petrol engine is a hoot to drive and the DCT (Dual Clutch Transmission) gearbox is just the icing on the cake. The car provides best in class features and also some of the first in the segment as well. The bose sound system works like magic. All led headlamps and the gt line spec gi...Read More,"Nov 13, 2019",4,cardekho.com
"Nice car in the segment but its better to increase their power. It has a lag like it is getting on fewer mileage vehicles. And if I talk about the interior it's awesome, the music system is awesome and the design of the car seems to be a foreign car and it looks stunning, the seats of the car are very comfortable and the sunroof is pretty good, the...Read More","Nov 14, 2019",5,cardekho.com
The car is undoubtedly the best in the SUV segment. I have driven Creta & MG Hector both when I wanted to buy an SUV. Kia Seltos is far ahead of Creta and marginally ahead of MG Hector. People had no option and they had to go for Creta (Majburi). People who own Creta very well know that Kia Seltos is far ahead of them. I think Kia Seltos gives the ...Read More,"Nov 14, 2019",5,cardekho.com
"Very nice car, latest features, good looking car, sound quality awesome, very good braking system and automatic features available, led lights and alloy wheel are very nice. Read More","Nov 13, 2019",2,cardekho.com
Best look and very powerful engine. It is heavy and steering is very smooth. The brakes and clutch are very soft. World's 1st smart pure air purifier. Bose premium sound system with its speakers. The engine is very refined with 138 BHP. Tiger nose grill. Those looking for a sporty drive will find a good match in the 140 HP and 1.4 turbo petrol engi...Read More,"Nov 14, 2019",5,cardekho.com
"This car looks like a beast, the headlamps are exquisite, the interior seems pretty amazing, the alloy wheels have a unique design.","Nov 14, 2019",5,cardekho.com
"Excellent car features, comfortable seats, overall the car looks amazing, features wise the car is so pretty and comfortable. ","Nov 14, 2019",5,cardekho.com
Kia Seltos performance is great on all roads. It looks very stunning. Good interior with many options and variants. ,"Nov 13, 2019",4,cardekho.com
Ye car gajab lagti hai. Jab pehli baar dekhi to aisa man kia ke le lu. Or night mai to iski headlight ke uper ki DRL or bhi jyada achi lagti hai. Size itna bada nahi hai or na hi chota hai or agar wheels ki baat kare to style sabse alag hai matlab aisa design hai jo time beetne ke baad bhi old nahi dikhega. Read More,"Nov 14, 2019",4,cardekho.com
"This car is very good, it is so beautiful and the car is priced low but the quality of the material used in the car is very good.","Nov 14, 2019",5,cardekho.com
"Kia Seltos is definitely a car worth considering if you want a compact SUV that is feature-loaded with a budget of 12-20 Lakhs. Comes with a wide range of variants. And unlike the Creta, the top end models also come with Auto Transmission. The DCT gearbox gives a very smooth ride. Also first in Class features like Air Purifier, Heads Up Display mak...Read More","Nov 12, 2019",5,cardekho.com
"Kia Seltos is an amazing car with muscular body structure and bit more comfort inside, don't underrate the power of 1.5 diesel motor. It's the most feature-full car in its segment I didn't drive the petrol one but it is definitely a good option, the fuel economy is also decent considering its price range. Overall a good package in its segment. Fina...Read More","Nov 13, 2019",5,cardekho.com
"Kia Seltos is a very fabulous car. Its features are very excellent and good safety features, convenience, comfortable and luxurious.","Nov 13, 2019",5,cardekho.com
"Kia Seltos is the best ever SUV / MPV car with all the safety features and latest technology in the market in the budget of every middle-class family. Best in class mileage, best performance, super and muscular look make it so appealing in Indian market. Within 3 months of launch with more than 50000+ sales and booking is a record-breaking achievem...Read More","Nov 12, 2019",5,cardekho.com
"Kia Seltos is a very good car and look is really great with its alloy wheels making the car attractive and very dashing, front headlight are very cool it looks like a beast. Its safety features are great, it has 6 airbags and great space inside, Kia Seltos is a very good car. Read More","Nov 12, 2019",5,cardekho.com
Kia Seltos speaker is very best and all its features are amazing. Its engine is very best and this car gives the very best feeling of driving an SUV.,"Nov 12, 2019",5,cardekho.com
Kia Seltos is an extremely tremendous car in the field of compact SUV. The car that has uplifted standard of the Indian automobile industry.,"Nov 12, 2019",5,cardekho.com
"Technology loaded, the best car and driving is too smooth, the automatic version is also better, it is one of the most preferable car in this segment.","Nov 13, 2019",5,cardekho.com
Awesome car with great features and outstanding looks loved the performance. Overall 10 out of 10 for this car.,"Nov 13, 2019",5,cardekho.com
"I have bought the Kia Seltos HTX IVT petrol. It's an awesome car. Completed 200 kms in 2 days, the experience is fantabulous. Kia Seltos is the best car on the road, it's a value for money car.  Read More","Nov 12, 2019",5,cardekho.com
"Kia Seltos styling is excellent. Tyre size is adequate. 1.6 ltr CRDI is same as Creta except it is BS6 which is great and is a very refined engine. Steering response is good but not sharp. The infotainment system is excellently backed by the Bose speakers. The sound quality and the bass is very satisfying. The headlights are effective, especially o...Read More","Nov 09, 2019",5,cardekho.com
"Kia Seltos looks so amazing and interior leather finishing takes the car at another level and second thing, the exterior of the car looks fantastic but the problem is when we talk about its interior the customer will fell like he is in a BMW series 7 if we compare it with Toyota Innova Crysta or some other cars its really luxurious. Hope you enjoye...Read More","Nov 10, 2019",5,cardekho.com
"I purchased the Kia Seltos HTK Plus Diesel one month back. I drove it about 3K Km in last one month. I couldn't find any single point of disappointment. With head-turning looks, everyone finds it so attractive and innovative design. I got around 16-17 Km per lit average Delhi and 21 Km on Punjab Highway. Superb pickup. Just one betterment KIA can d...Read More","Nov 10, 2019",5,cardekho.com
"Kia Seltos is the best in the industry right now. Best in its segment and has a very premium look.  Highlights:- 1. Bose audio system (for selected models). 2. Seats are comfortable, the driver's seat is like heaven. 3. You won't even experience bumpiness even in city limits because of the high-class suspension used. Read More","Nov 10, 2019",5,cardekho.com
"Kia Seltos is a nice car and features are also good but as compared to other cars price is too high but value for money and I like the shape of the body, the design of the mac wheels are just awesome. The shape and design of the car look like its a millionaires car, just loved it. Thank you. Read More","Nov 11, 2019",5,cardekho.com
"Kia Seltos is one of the most luxurious car in the segment. All first in class features, one of the best family car and looks so impressive worth for money.","Nov 11, 2019",5,cardekho.com
Kia Seltos is a luxury and comfortable SUV with all features loaded machine and best SUV within the price range compare to all competitors.,"Nov 10, 2019",5,cardekho.com
Kia Seltos is a nice car. Excellent performance and look wise seems to be a real value investing. Overall not a single point where we get a single con in this car.,"Nov 09, 2019",5,cardekho.com
Kia Seltos is a very good car and very good engine performance and safety features are just great. A very good car in this price range. ,"Nov 11, 2019",5,cardekho.com
"Kia Seltos has got the powerful engine of about 1.5L, has great ground clearance. It has got the best interior at this price range. Has got a huge touch screen infotainment system, has the best speakers of bose. The inside colour ambient is great. Got airbag as safety. The car is worth its price.  Read More","Nov 11, 2019",5,cardekho.com
"The car Kia Seltos design is very appealing. Really like the idea of the dashboard merging into the steering. The 10-inch screen is very responsive with minimum lag. The alloys give a premium look to the car. However, the only downside is the plastic on the door side which is not the best quality when you compare it with a Creta or any other car in...Read More","Nov 09, 2019",4,cardekho.com
"This is the best car in the segment among all not only is the Kia Seltos most feature-packed car in the segment, but it's also fun-to-drive and looks very good too. Being a newcomer, Kia will also play the price card quite aggressively. With over 20,000 bookings and 200 odd touchpoints, Kia Motors has come to India not only to survive but to rule t...Read More","Nov 08, 2019",5,cardekho.com
"The car Kia Seltos is great, love the sunroof probably you guys would like it too it gives good mileage and also the pick up is great. So everyone should actually purchase such a perfect car. All over great experience. The petrol variant is actually better. It is as silent as a hawk. Man, this is a great car, go to your nearest store and purchase K...Read More","Nov 08, 2019",5,cardekho.com
"Kia Seltos is a very good car with grateful colour and similar to Hyundai Creta and engine is very powerful I love this car and I want this car as soon as possible I am proud of this car and I am waiting for its hatchback I also love its features and its good quality of steering, It is available in both petrol and diesel. I love this car and variou...Read More","Nov 09, 2019",5,cardekho.com
"Kia Seltos is a good car, mileage is also good, pickup is not good there should be internet like MG there should be more facilities like MG, overall for middle-class people, it is good, cc should be more, sunroof should be little big, speedometer should have lights like Maruti Vitara, Brezza has with 5 colours. Read More","Nov 09, 2019",4,cardekho.com
Kia Seltos is the safest car in the world and it has many functions and lit has six airbags I have purchased this car.,"Nov 09, 2019",5,cardekho.com
"Kia Seltos is the King of road, value for money, dreams of every family, personally I recommend to buy this car who like to spend 19 to 20 lakh. Good space inside the car. Music system sounds feels like a theatre. Kia motors give the best product in an Indian market. Car cabin is so silent. Read More","Nov 08, 2019",5,cardekho.com
"Kia Seltos is a nice car, built quality is so good, good mileage, good power, the latest features, good cabin space.","Nov 09, 2019",5,cardekho.com
"Kia Seltos is a very good looking valuable car, looks awesome from the front and back, good ground clearance, nice mileage, engine performance is very good.","Nov 09, 2019",5,cardekho.com
"Kia Seltos is all in one package. Pros: great features, engine and transmission options. Cons: service cost and long term reliability is the question.","Nov 09, 2019",5,cardekho.com
"Kia Seltos has amazing ride quality and premium cabin experience. With lots of features its fun to drive. Handling is very good, especially in tight corners and city traffic. The pickup is very good and satisfactory. Cabin noise cancellation works like a charm. A definite head-turner on roads. Read More","Nov 07, 2019",5,cardekho.com
"I have a Kia Seltos GTX+ DCT Petrol model and it is really fun to drive. Faced some issues while buying as Kia cannot provide the exact timelines for the car. Also, the problem is that Kia only provides 2-3 days for the payment of the car which can be hectic if it falls on the weekend. Mileage is a little low in petrol. I am getting 9.2-10 kms in M...Read More","Nov 08, 2019",4,cardekho.com
"Super look and attractive interior mind-blowing car Kia Seltos is. The display is awesome, Exterior is good looking in red colour. In very low price we will get high-tech car Kia Seltos engine sound is very cool, It's like a luxurious car You must buy this car for a perfect ride. Cars technology is updated, I really like the exterior of this car an...Read More","Nov 07, 2019",5,cardekho.com
"Kia Seltos is the best car in this segment. awesome design, sharp look, top-class features and trust of Kia, Kia future depends on this car, it is the first car of Kia motors so Kia does not make any compromise with this car, this car is an award-winning car, this car has all the features looks we want in the car, Seltos is the best car. Read More","Nov 07, 2019",5,cardekho.com
"I am the proud owner of Kia Seltos Techline petrol. I must say amazing drive quality, perfect handling, smooth engine, a great feature in this segment and class, it's a sure shot value for money and icing on the cake is the mileage of 19+ on the highway. Service points coverage is well established now in the whole country. Read More","Nov 08, 2019",5,cardekho.com
"Kia Seltos review, Design: 4/5, Interiors: 4/5, Front space: 5/5, Rear space: 3.5/5, Boot space: 4/5, Mileage: 14 in city and 20 in highway, Comfort: 4/5, Value for money: 3.5/5, Driving pleasure: 4.5/5, Has a nice feel-good factor to it. Drives very well and is convenient for both city and highway. Read More","Nov 08, 2019",4,cardekho.com
Kia Seltos is a very nice car but the problem is its price as it is little high while the feature of the car is very nice as I mostly liked the sunroof and many more exciting features which make it very comfortable. Read More,"Nov 07, 2019",4,cardekho.com
"I have purchased this car in the previous month. It is so comfortable with awesome features. Thank you, KIA.","Nov 08, 2019",5,cardekho.com
"Kia Seltos is a very nice car, it is so comfortable car in over-all looks the cars the car is amazing and great, has got many features in this price which in general offered in cars above 40 lakhs price range. It is a great pick. My Friend took a test drive and to see him explaining the feature and driving experience was something I recall almost e...Read More","Nov 07, 2019",5,cardekho.com
"The car Kia Seltos is best in class it gives full value for money. The car is good looking as well, alloys of the car are superb The car has captured a good market in India. Read More","Nov 08, 2019",5,cardekho.com
"Kia Seltos is a nice car with superb features in this segment, like sunroof, HUD (DISPLAY), Cruise control, 360 degree camera, left & right side turn with came view, tyre pressure monitoring, wireless charger, digital air quality display at the rear, front driver power seat, LED light and many amazing features in GT model. Read More","Nov 07, 2019",5,cardekho.com
Listen I don't have Kia Seltos but my uncle has and after driving it I can say that it is the best car in its segment and more I never got any issues while driving it. It has great speakers and the display is awesome. One thing I can say that its sports mode is better than any other car I drove. Read More,"Nov 06, 2019",5,cardekho.com
"It is a good car, however, price is a bit high for diesel models. Looks of the car are awesome. Nice interior along with the fantastic handling. ","Nov 07, 2019",4,cardekho.com
Kia Seltos is a Great Car. Good Performance. Feel like Luxurious. Milage of the car is very good on the highway. It's almost 17 and in city it's 9 to 10.,"Nov 06, 2019",5,cardekho.com
Kia Seltos is a  very good looking car and nice future. Kia car provides great safety and easy to drive the car.,"Nov 07, 2019",4,cardekho.com
"I was planning to buy a new car. Typically, SUV. I took a test drive for harrier, MG Duster, Creta... Found harrier to be overall sufficing all parameters that ""I"" expect in my car. Then, ce in kia seltos and once i test drove it, I was sold completely.. the features are top-notch ..the range of variant is annoyingly large but it helps to be picky ...Read More","Nov 02, 2019",4,cardekho.com
I have purchased KIA Seltos on the previous month. I am fully satisfied with this car. Driving and suspension are very comfortable and smooth gear transmission also.,"Nov 07, 2019",5,cardekho.com
Kia Seltos is an awesome SUV. Design and look are excellent. I loved its look and design. And features are pretty good in slots.,"Nov 07, 2019",5,cardekho.com
An Amazing car with best features available as compared to other cars available in a similar segment with BSVI engine. Car's looks are good but not sure about the service network of this car. Read More,"Nov 06, 2019",5,cardekho.com
Have a stunning look from outside as well as inside. Comfortable and safety are better than compared to all other cars.. Felt in love with this car and good performance.  Read More,"Nov 06, 2019",5,cardekho.com
"Nice car, this car is just like magic no other company in the world of cars can compare their car with Kia company firstly I thought that MG is better than Kia but I was wrong. Read More","Oct 29, 2019",5,cardekho.com
Amazing road presence and excellent pricing strategy by Kia which entered the Indian market with a Bang. The petrol variants in the HTX series is the total value for money. Whereas the GTX variants are priced inappropriately. Read More,"Oct 27, 2019",4,cardekho.com
"Kia Seltos is a very nice car and fun to drive, new and young design, well equipped with useful tech and features. It is the best value package car in the market for a small family that offers good design in exterior and interior. Interiors have many but useful features for daily use like ventilated seats, a 10-inch infotainment system, and many ot...Read More","Oct 26, 2019",5,cardekho.com
Best in its segment and touching a record. Best in class features and ac no 1 and Kia means a powerful vehicle.,"Oct 29, 2019",5,cardekho.com
"Seltos is a good vehicle, driving smooth, the long run is comfortable.","Oct 29, 2019",5,cardekho.com
Kia Seltos is a Fantastic car. Fantastic design and looks. High-performance engine.,"Oct 28, 2019",5,cardekho.com
The Seltos is an amazing car to buy and it is one of the most comfortable cars in this price range and one more thing this is only one car that offers such functions at this price. Read More,"Oct 27, 2019",5,cardekho.com
"The cabin feels luxurious. The sound system is also good. Overall, the experience is very generous. The car offers best in class features with a very competitive price. The only competitor of this car is Hyundai Creta(Top model) Seltos beats every car in its segment but personally comparing the top models of Seltos and Creta makes it to the front. Read More","Oct 27, 2019",5,cardekho.com
The best Hi-tech car will be a bomb in the market the best in its segment with all latest features of future the style the exterior the interior handling all a class kia seltos will blow the car market in this affordable rate with best features loaded in this car the curves of car finish and seats are very comfortable. Read More,"Oct 30, 2019",5,cardekho.com
"Perfect car for the perfect India as everyone going for creta but its better than creta in comparison to features and handling performance this is a perfect rival for all other 4 meters plus SUV. According to budget and features, htx should be the choice of variant Read More","Oct 29, 2019",5,cardekho.com
Kia has debuted in the Indian car market by launching a great car. Though this car is based upon Hyundai Creta. The riding is comfortable. The styling and handling are good. The mileage could be a drawback. This is a great car. The designing and looks are fantastic. The refinement is excellent. The ride quality is superb and easily comparable to th...Read More,"Oct 24, 2019",5,cardekho.com
"Kia has launched its first car in SUV segment that is Kia Seltos. Kia launched the car at a very competitive price of SUV segment. SUVs nowdays actually preferd in Indian auto market. Kia has completely given a good design to Seltos, after being an owner of seltos you actually do not need to make any changes like changing rear lights, tail lights a...Read More","Oct 17, 2019",4,cardekho.com
"Kia Seltos is a new mid-size SUV. I am currently loving it as it's loaded with features like sunroof, touchscreen infotainment system and many more. It has sufficient space for 5 people. The sporty and bulky looks make it more awesome. I think the price is a bit high for this car otherwise, it's worthy to buy. Read More","Oct 23, 2019",5,cardekho.com
"Kia Seltos is a car that is made with a unique design. This car has been the most awaited compact SUV. It has become the most selling car by crossing over 50,000 bookings in the past 3 months. Kia Seltos is a feature-loaded car by providing the bose speakers, heads up display, ambient lighting, etc. This car has been the most successful car in its ...Read More","Oct 19, 2019",5,cardekho.com
The cost of the Kia Seltos is very good and the interiors are of top-notch quality and did not feel the cheap quality. Even the base model also has good quality interior. The GT line version of the car has a very good engine and it has all the high-end features which we cannot see in its rivals. This made the seltos a very good option among its riv...Read More,"Oct 17, 2019",5,cardekho.com
"Its been 15 days on Kia Seltos GTx+ Petrol, its a wonderful car with excellent features. Turbo engine picks up very fast (100 KMPH in 9-10 secs). On highways it just smoothly flies. Some of the features are really very good like when you switch on the signal to turn, you get a view of that side in your dashboard from the camera even covering blind ...Read More","Oct 14, 2019",5,cardekho.com
The car is a tech paradise. The bose speakers provide incredible audio. All the technology in this car is really new for India. If it had an electric variant that would be the coolest car in India. All of this comes at a great price. It is like a quintessential car for a family of 5. It can be used in all kinds of terrain. It is more attractive and...Read More,"Oct 26, 2019",5,cardekho.com
"I took delivery of Kia Seltos diesel automatic and before I reached home driving 15 Kms, I encountered the following issues: 1. Burning smell from hornet, 2. Oil spill over engine cover, 3. Excessive heat from front grill When I asked my dealer , he was cool enough to tell I will raise an issue with his service department.  Read More","Oct 15, 2019",1,cardekho.com
This is an awesome car in the segment. The interior is superb. The looks are nice. The seating is comfortable. It is a spacious car. ,"Oct 24, 2019",5,cardekho.com
"Kia Seltos has nice dual-tone lavish interior, functional dashboard, powerful steering and many more good features.","Oct 22, 2019",5,cardekho.com
"Kia Seltos is the best car available in the segment with bose surround speakers, 360° camera with high resolution, electronically adjustable seats, sunroof, packed up with safety feature and it also has several engine option depending on the choice of the customer and with the elegant interior option with dual-tone dashboard and more. Though sharin...Read More","Oct 09, 2019",5,cardekho.com
"The driving experience of Seltos GT 1.4 Turbo petrol with DCT is commendable. It handles very well on highways, around corners and manages easily while overtaking in city drive. Infotainment system has got apple android car play and interface is really good compared to Hector. The quality of fit and finish is very good compared with any car even ab...Read More","Oct 10, 2019",5,cardekho.com
"Kia Seltos is an excellent car and features are also very good. The exterior design is very awesome and important thing is a lot of variants are available. For a low end, middle end and top end all people can enjoy while buying this car. Only one thing, the waiting period is a little bit more. Read More","Oct 08, 2019",5,cardekho.com
